datetime,signal_datetime,trigger,trigger_type,signal_regime,signal_transition,desired_weight,scheduled_target_weight,side,exec_price,trade_notional,btc_delta,fee_paid,pre_trade_equity,pre_trade_weight
2023-09-03 16:00:00+08:00,2023-09-03 12:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5621708553518585,BUY,25982.186229999996,25099.526585740445,0.966028276587426,12.549763292870223,100398.10634296181,0.31217085535185857
2023-10-03 04:00:00+08:00,2023-10-03 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8303864902056474,BUY,27992.964999999997,26181.63276170253,0.9352933053609196,13.090816380851265,104726.53104681017,0.5803864902056474
2023-10-04 12:00:00+08:00,2023-10-04 08:00:00+08:00,Consolidation,regime,Consolidation,Consolidation,0.55,0.577713002314965,SELL,27402.99957,25756.35991333671,-0.9399102403933187,12.878179956668355,103025.43965334682,0.827713002314965
2023-10-17 12:00:00+08:00,2023-10-17 08:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8350168316038674,BUY,28298.269999999997,26201.92138426574,0.925919548589569,13.10096069213287,104807.68553706295,0.5850168316038674
2023-11-01 04:00:00+08:00,2023-11-01 00:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.610853027223593,SELL,34505.7597,31043.440483686325,-0.8996596728657541,15.521720241843163,124173.76193474529,0.860853027223593
2023-11-10 08:00:00+08:00,2023-11-10 04:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,36737.8011,28975.761029321147,0.7887178917009584,14.487880514660574,128870.40537067583,0.6251558168380332
2023-11-13 08:00:00+08:00,2023-11-13 04:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.6013121410534845,SELL,37027.06587,32477.55577009637,-0.8771301480955388,16.238777885048187,129910.22308038549,0.8513121410534845
2023-12-03 00:00:00+08:00,2023-12-02 20:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,38850.57176,31745.904473537725,0.8171283725153013,15.872952236768862,133543.23629173532,0.6122799525077676
2023-12-12 08:00:00+08:00,2023-12-12 04:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.607676550281476,SELL,41212.156590000006,35158.669444685394,-0.8531140409482121,17.579334722342697,140634.6777787416,0.857676550281476
2023-12-13 16:00:00+08:00,2023-12-13 12:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.3568544415815921,SELL,41074.16472,35073.97032754066,-0.8539180423177856,17.53698516377033,140295.88131016266,0.6068544415815921
2023-12-15 00:00:00+08:00,2023-12-14 20:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.6,BUY,42490.728279999996,33467.02222076499,0.7876311745053713,16.733511110382498,141865.28430774622,0.3640929394102824
2023-12-21 20:00:00+08:00,2023-12-21 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,43975.531599999995,35011.12503576274,0.7961501262616402,17.505562517881373,144788.3678415024,0.6081910373208372
2023-12-23 04:00:00+08:00,2023-12-23 00:00:00+08:00,Consolidation,regime,Consolidation,Consolidation,0.55,0.5992180917503351,SELL,43597.14921,35980.3604185977,-0.8252915860458322,17.990180209298853,143921.44167439078,0.8492180917503351
2024-01-03 00:00:00+08:00,2024-01-02 20:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,45230.01483,35625.51269823064,0.7876520233772083,17.81275634911532,146917.38102576826,0.6075132877437954
2024-01-05 04:00:00+08:00,2024-01-05 00:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5965199837945102,SELL,43912.52352,35867.526831692696,-0.8167949358537046,17.933763415846347,143470.10732677075,0.8465199837945102
2024-01-09 20:00:00+08:00,2024-01-09 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,46662.615999999995,35580.56725190503,0.762506912426535,17.790283625952515,148592.13475925298,0.6105487847014769
2024-01-13 20:00:00+08:00,2024-01-13 16:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.5882943898481443,SELL,42581.38599,34431.44290007553,-0.8086031513432081,17.215721450037766,137725.77160030213,0.8382943898481443
2024-01-15 04:00:00+08:00,2024-01-15 00:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.3384693774078802,SELL,42617.34,34435.625198340305,-0.8080191114307066,17.217812599170152,137742.50079336122,0.5884693774078802
2024-01-17 04:00:00+08:00,2024-01-17 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5909914000286265,BUY,43209.26609999999,34560.878453857076,0.7998487725728135,17.28043922692854,138243.51381542828,0.34099140002862643
2024-01-20 00:00:00+08:00,2024-01-19 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.327835305012697,SELL,40853.81529,33473.610105674925,-0.8193508945997617,16.73680505283746,133894.44042269967,0.577835305012697
2024-01-21 08:00:00+08:00,2024-01-21 04:00:00+08:00,Consolidation,regime,Consolidation,Consolidation,0.55,0.55,BUY,41737.74605,29365.728824106787,0.7035772556794975,14.682864412053394,134703.6668401332,0.33199755423912747
2024-01-24 00:00:00+08:00,2024-01-23 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.2846666470729502,SELL,39164.796,32558.36210345126,-0.8313170354175025,16.27918105172563,130233.44841380505,0.5346666470729502
2024-01-25 12:00:00+08:00,2024-01-25 08:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5386943567720828,BUY,40052.02201,32736.999566514787,0.8173619688499414,16.368499783257395,130947.99826605919,0.2886943567720828
2024-01-27 16:00:00+08:00,2024-01-27 12:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.7989574897777858,BUY,41751.86015,33472.83277134833,0.8017087777907862,16.736416385674165,133891.33108539332,0.5489574897777858
2024-02-01 08:00:00+08:00,2024-02-01 04:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5523014459778193,SELL,42537.42,34017.84223343032,-0.7997156911122094,17.008921116715157,136071.36893372124,0.8023014459778193
2024-02-09 04:00:00+08:00,2024-02-09 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8174297220791352,BUY,45329.41412999999,35197.71774834614,0.7764873741231861,17.59885887417307,140790.87099338457,0.5674297220791352
2024-02-19 04:00:00+08:00,2024-02-19 00:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5865847889711496,SELL,51706.371869999995,39296.5707191324,-0.7599947414204912,19.648285359566202,157186.28287652959,0.8365847889711496
2024-02-27 20:00:00+08:00,2024-02-27 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,56584.3278,40120.48005145529,0.7090387323016903,20.060240025727648,165620.47979617477,0.6077565280523844
2024-03-16 00:00:00+08:00,2024-03-15 20:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.6223842940345238,SELL,68088.91293,48628.44181600155,-0.7141903097497659,24.314220908000774,194513.7672640062,0.8723842940345238
2024-03-17 08:00:00+08:00,2024-03-17 04:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.36225392214892116,SELL,65235.33936,47342.28372562358,-0.7257152977217773,23.67114186281179,189369.13490249432,0.6122539221489212
2024-03-19 04:00:00+08:00,2024-03-19 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.6,BUY,67002.93599999999,44339.797524233785,0.6617590238767118,22.169898762116894,191014.88596005252,0.3678725545321808
2024-03-20 12:00:00+08:00,2024-03-20 08:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.3309120739711079,SELL,61798.95918,45565.488612998706,-0.7373180587116598,22.782744306499353,182261.9544519948,0.5809120739711079
2024-03-24 20:00:00+08:00,2024-03-24 16:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5929880769953277,BUY,65399.333999999995,46394.321809394336,0.7094005240083078,23.197160904697167,185577.28723757731,0.3429880769953277
2024-03-26 04:00:00+08:00,2024-03-26 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,71031.85088999999,46261.76522562165,0.6512819903463121,23.130882612810826,194981.37438686943,0.6127375159750794
2024-03-30 20:00:00+08:00,2024-03-30 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.598655986333768,SELL,70113.35646,48274.250443541154,-0.6885171796201461,24.137125221770578,193097.00177416464,0.848655986333768
2024-04-03 08:00:00+08:00,2024-04-03 04:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3317953318927249,SELL,65398.52601,46313.56038203276,-0.7081743765134861,23.15678019101638,185254.241528131,0.5817953318927249
2024-04-05 20:00:00+08:00,2024-04-05 16:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5850854880618028,BUY,66544.47799999999,46534.02428938206,0.6992920477846722,23.26701214469103,186136.09715752827,0.3350854880618029
2024-04-09 12:00:00+08:00,2024-04-09 08:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,71356.28499999999,48116.61584608452,0.6743150354041627,24.05830792304226,193937.90031978325,0.6018967887826707
2024-04-10 20:00:00+08:00,2024-04-10 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5959496497462454,SELL,68973.957,47170.65993710069,-0.6838908769160611,23.585329968550344,188682.63974840278,0.8459496497462454
2024-04-14 00:00:00+08:00,2024-04-13 20:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3410984591122057,SELL,67608.31401,46596.60928502723,-0.6892141886297459,23.298304642513617,186386.43714010896,0.5910984591122057
2024-04-21 20:00:00+08:00,2024-04-21 16:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5827667462728288,BUY,65299.25401999999,46006.02999088846,0.704541432843898,23.003014995444232,184024.11996355385,0.3327667462728287
2024-05-01 16:00:00+08:00,2024-05-01 12:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3017679036121258,SELL,57442.5,42811.514358431545,-0.7452933691679775,21.405757179215772,171246.0574337262,0.5517679036121258
2024-05-04 20:00:00+08:00,2024-05-04 16:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.5742240061274155,BUY,63937.173299999995,44226.22622248333,0.6917138174840666,22.113113111241667,176904.90488993333,0.32422400612741553
2024-05-06 04:00:00+08:00,2024-05-06 00:00:00+08:00,Bull,regime,Bull,Bull,0.9,0.8242148271418992,BUY,63943.819939999994,44212.28907636828,0.6914239580596486,22.10614453818414,176849.15630547312,0.5742148271418992
2024-05-08 00:00:00+08:00,2024-05-07 20:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5739571811446146,SELL,63676.73952,44116.18941404829,-0.6928148291919374,22.058094707024146,176464.75765619313,0.8239571811446146
2024-05-16 20:00:00+08:00,2024-05-16 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8342661947617932,BUY,66570.31380999999,45196.88063537743,0.6789344686638399,22.598440317688713,180787.5225415098,0.5842661947617932
2024-05-24 04:00:00+08:00,2024-05-24 00:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.585763542196607,SELL,67132.78001999999,45574.542355747704,-0.6788716680907639,22.78727117787385,182298.16942299082,0.835763542196607
2024-06-05 20:00:00+08:00,2024-06-05 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8489187983785909,BUY,71042.67169999999,47055.16014554034,0.6623506551702553,23.52758007277017,188220.64058216137,0.5989187983785909
2024-06-08 00:00:00+08:00,2024-06-07 20:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5992393878317153,SELL,71040.43845,47116.20721152914,-0.6632308054333121,23.55810360576457,188464.82884611658,0.8492393878317153
2024-06-25 04:00:00+08:00,2024-06-25 00:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3049432854111088,SELL,59247.41328,42413.53944446227,-0.7158715814987269,21.206769722231137,169654.15777784912,0.5549432854111088
2024-06-27 00:00:00+08:00,2024-06-26 20:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5624442324211583,BUY,61529.31784999999,42868.54256450391,0.6967173383753662,21.434271282251952,171474.17025801569,0.3124442324211583
2024-07-04 16:00:00+08:00,2024-07-04 12:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.2990031435677267,SELL,58161.77001,41579.0469745618,-0.7148862039001382,20.789523487280903,166316.1878982472,0.5490031435677267
2024-07-10 04:00:00+08:00,2024-07-10 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5475742328857356,BUY,57919.87201,41487.06554639436,0.7162837918431781,20.74353277319718,165948.26218557742,0.29757423288573553
2024-07-15 12:00:00+08:00,2024-07-15 08:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.817132945956114,BUY,62710.517869999996,43349.64141219095,0.6912658814595586,21.674820706095474,173398.56564876376,0.567132945956114
2024-07-19 20:00:00+08:00,2024-07-19 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5706245733308064,SELL,64051.87401,44163.253912918386,-0.6894919874791402,22.081626956459193,176653.01565167357,0.8206245733308064
2024-07-21 04:00:00+08:00,2024-07-21 00:00:00+08:00,Bull,regime,Bull,Bull,0.9,0.8321458754436958,BUY,67291.22399999999,45367.735942177474,0.6741998918340003,22.683867971088738,181470.94376870996,0.5821458754436958
2024-07-23 16:00:00+08:00,2024-07-23 12:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5808510831066452,SELL,66509.424,44986.93087985103,-0.6763993457506268,22.493465439925515,179947.72351940413,0.8308510831066452
2024-08-02 04:00:00+08:00,2024-08-02 00:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.31895829728040104,SELL,63358.58799,43732.65943260361,-0.6902404365372854,21.866329716301802,174930.63773041446,0.568958297280401
2024-08-10 04:00:00+08:00,2024-08-10 00:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.5593119589227113,BUY,60742.471789999996,43113.962441801414,0.7097828121130106,21.556981220900706,172455.84976720565,0.30931195892271135
2024-08-11 12:00:00+08:00,2024-08-11 08:00:00+08:00,Bull,regime,Bull,Bull,0.9,0.8109044251058237,BUY,61146.09501,43258.05016556992,0.7074540108979221,21.62902508278496,173032.20066227965,0.5609044251058237
2024-08-14 00:00:00+08:00,2024-08-13 20:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5568225146110061,SELL,59412.77775,42316.00070851011,-0.7122373723472323,21.158000354255055,169264.0028340404,0.8068225146110061
2024-08-24 20:00:00+08:00,2024-08-24 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8244416559001487,BUY,63968.90499999999,44055.55559081887,0.688702668754747,22.027777795409435,176222.22236327548,0.5744416559001487
2024-08-27 12:00:00+08:00,2024-08-27 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5723579133010617,SELL,62907.03,43507.78347122649,-0.6916203717013264,21.753891735613244,174031.13388490598,0.8223579133010617
2024-08-29 04:00:00+08:00,2024-08-29 00:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3058894887718646,SELL,58839.95115,41882.190058753564,-0.7117985185267028,20.941095029376783,167528.76023501426,0.5558894887718646
2024-08-30 16:00:00+08:00,2024-08-30 12:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5570929555092214,BUY,59330.381109999995,41947.37708380281,0.7070134440234142,20.973688541901403,167789.50833521126,0.3070929555092215
2024-09-02 16:00:00+08:00,2024-09-02 12:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.2997605703255418,SELL,57490.452,41252.596201139655,-0.7175556073404964,20.626298100569826,165010.38480455865,0.5497605703255418
2024-09-04 00:00:00+08:00,2024-09-03 20:00:00+08:00,Consolidation,regime,Consolidation,Consolidation,0.55,0.55,BUY,57782.73501,41230.931709385724,0.713551058153447,20.61546585469286,165100.4883076016,0.3002676574004575
2024-09-07 20:00:00+08:00,2024-09-07 16:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.2848949320034282,SELL,54271.683990000005,39923.56210635482,-0.7356241629375468,19.961781053177408,159694.24842541924,0.5348949320034282
2024-09-11 00:00:00+08:00,2024-09-10 20:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.5431617287599464,BUY,56652.606009999996,40383.42618232783,0.7128255701988285,20.191713091163916,161533.70472931128,0.29316172875994634
2024-09-14 20:00:00+08:00,2024-09-14 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8063575167252887,BUY,59766.1064,41573.22026392036,0.6955986054316625,20.78661013196018,166292.88105568144,0.5563575167252887
2024-09-17 00:00:00+08:00,2024-09-16 20:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5515184075502636,SELL,57823.8183,40533.45631603824,-0.7009820089317457,20.26672815801912,162133.82526415295,0.8015184075502636
2024-09-20 04:00:00+08:00,2024-09-20 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8233073637811757,BUY,63315.24198999999,42591.41314252518,0.6726881522343715,21.295706571262592,170365.65257010076,0.5733073637811757
2024-09-24 12:00:00+08:00,2024-09-24 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.573071393666485,SELL,63060.88599,42504.518051869716,-0.6740234835680861,21.25225902593486,170018.07220747886,0.823071393666485
2024-09-28 04:00:00+08:00,2024-09-28 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8326369700289704,BUY,65723.64799,43465.95238985401,0.6613441846147592,21.732976194927005,173863.80955941603,0.5826369700289704
2024-09-29 20:00:00+08:00,2024-09-29 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5827712347510742,SELL,65626.22808,43468.360468208615,-0.6623626214692638,21.734180234104308,173873.44187283446,0.8327712347510742
2024-10-02 20:00:00+08:00,2024-10-02 16:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3152785632526929,SELL,61102.84599,41706.746637908225,-0.6825663512421972,20.853373318954112,166826.98655163287,0.5652785632526929
2024-10-05 12:00:00+08:00,2024-10-05 08:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5676007053354308,BUY,61923.85198999999,41841.03113803695,0.6756852132647339,20.920515569018477,167364.1245521478,0.31760070533543083
2024-10-15 08:00:00+08:00,2024-10-15 04:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8336896306974522,BUY,66150.08399999999,43445.47615648956,0.656771292331081,21.72273807824478,173781.9046259582,0.5836896306974522
2024-10-23 00:00:00+08:00,2024-10-22 20:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5862282515425241,SELL,67214.98773000001,44085.76306716271,-0.6558918562070338,22.042881533581358,176343.05226865088,0.8362282515425241
2024-10-30 00:00:00+08:00,2024-10-29 20:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,72474.40199999999,45322.75189640242,0.6253622057675264,22.66137594820121,184139.8552506115,0.6038677771049681
2024-11-01 20:00:00+08:00,2024-11-01 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5957204234282747,SELL,69932.00799,44721.27407416905,-0.6394964960903742,22.360637037084526,178885.09629667623,0.8457204234282747
2024-11-07 08:00:00+08:00,2024-11-07 04:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,75647.56199,44203.174867777954,0.5843304622774393,22.101587433888977,187293.7032066503,0.6139900642094389
2024-11-25 20:00:00+08:00,2024-11-25 16:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.6304722509149652,SELL,98089.90191,58714.30297242655,-0.5985764266162528,29.357151486213276,234857.2118897062,0.8804722509149652
2024-11-27 04:00:00+08:00,2024-11-27 00:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.364352798299709,SELL,91592.21609999999,56241.10542744702,-0.6140380462685084,28.120552713723512,224964.42170978812,0.614352798299709
2024-11-28 12:00:00+08:00,2024-11-28 08:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.6,BUY,95566.91144,51664.36966670581,0.5406093896750276,25.832184833352905,228263.7873063287,0.3736637498379341
2024-12-06 04:00:00+08:00,2024-12-06 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,99127.03800999999,56286.710502300964,0.5678239926489353,28.14335525115048,233286.48156931446,0.6087227938641744
2024-12-08 12:00:00+08:00,2024-12-08 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.6012245111178504,SELL,99834.89517,58754.35050299668,-0.5885151720042285,29.37717525149834,235017.40201198673,0.8512245111178504
2024-12-16 20:00:00+08:00,2024-12-16 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,103861.75799999999,57639.917845754186,0.5549676700615273,28.819958922877092,240332.5624142466,0.610166008023483
2024-12-20 20:00:00+08:00,2024-12-20 16:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.5851650684720816,SELL,92631.26601,54632.02500422856,-0.5897795351121593,27.316012502114283,218528.1000169142,0.8351650684720816
2024-12-22 04:00:00+08:00,2024-12-22 00:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.34670161382040066,SELL,97171.76097,56177.867616474,-0.5781295620835551,28.088933808237,224711.47046589607,0.5967016138204007
2024-12-26 04:00:00+08:00,2024-12-26 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.6,BUY,99117.53851999999,56364.59463401818,0.5686641887565126,28.18229731700909,226027.39360897045,0.3506293651665538
2025-01-07 08:00:00+08:00,2025-01-07 04:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,102337.83559999999,55830.6939220723,0.5455528113794924,27.91534696103615,230347.20816132563,0.6076237438789759
2025-01-09 12:00:00+08:00,2025-01-09 08:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.5890850343497886,SELL,93933.88209,53637.282489132616,-0.5710110270726555,26.818641244566308,214549.12995653047,0.8390850343497886
2025-01-10 20:00:00+08:00,2025-01-10 16:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.3417312971458849,SELL,94978.87604999999,53968.51945115828,-0.5682160254533596,26.98425972557914,215874.07780463313,0.5917312971458849
2025-01-11 12:00:00+08:00,2025-01-11 08:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5895518017954591,BUY,94301.16696,53780.207631271915,0.5703026734980281,26.890103815635957,215120.8305250877,0.3395518017954591
2025-01-16 20:00:00+08:00,2025-01-16 16:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.85,BUY,99257.85869999998,55013.52327921876,0.5542485401130134,27.50676163960938,221703.62601501495,0.6018600653130817
2025-01-23 12:00:00+08:00,2025-01-23 08:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.604196303747821,SELL,102358.77876,56973.927950259415,-0.556610079178903,28.486963975129708,227895.71180103766,0.854196303747821
2025-02-03 08:00:00+08:00,2025-02-03 04:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.34274028889093544,SELL,97602.88941,55353.79247393095,-0.5671327233091076,27.676896236965476,221415.1698957238,0.5927402888909354
2025-02-05 04:00:00+08:00,2025-02-05 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5952800679301946,BUY,98958.63977999998,55557.95179650876,0.5614259848359121,27.77897589825438,222231.80718603503,0.34528006793019467
2025-02-26 04:00:00+08:00,2025-02-26 00:00:00+08:00,Consolidation -> Bear,transition,Bear,Consolidation -> Bear,0.2,0.3167886428330823,SELL,87859.29276000001,51887.98807133983,-0.5905805344128953,25.943994035669917,207551.95228535938,0.5667886428330823
2025-03-04 00:00:00+08:00,2025-03-03 20:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.5717564712434002,BUY,90125.41537999999,52258.48128230609,0.5798417800568931,26.129240641153046,209033.92512922443,0.3217564712434003
2025-03-05 08:00:00+08:00,2025-03-05 04:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.3140997180999906,SELL,87194.69802,51325.555524112475,-0.5886316105176469,25.662777762056237,205302.22209644987,0.5640997180999906
2025-03-06 16:00:00+08:00,2025-03-06 12:00:00+08:00,Bear -> Bull,transition,Bull,Bear -> Bull,1.0,0.5738529985834795,BUY,91437.83649,52056.42742552109,0.5693094830739371,26.028213712760547,208225.70970208442,0.32385299858347955
2025-03-08 00:00:00+08:00,2025-03-07 20:00:00+08:00,Bull,regime,Bull,Bull,0.9,0.815942363703375,BUY,88546.44799,51092.715676263266,0.5770159824144886,25.546357838131634,204370.862705053,0.565942363703375
2025-03-08 08:00:00+08:00,2025-03-08 04:00:00+08:00,Bull -> Bear,transition,Bear,Bull -> Bear,0.15,0.5631435571088202,SELL,86714.93826000001,50293.25050012817,-0.5799836972648519,25.146625250064083,201173.0020005127,0.8131435571088202
2025-03-09 16:00:00+08:00,2025-03-09 12:00:00+08:00,Bear,regime,Bear,Bear,0.2,0.3108335617281103,SELL,85918.60539,50014.39532820158,-0.5821136772550863,25.00719766410079,200057.5813128063,0.5608335617281103
2025-03-15 04:00:00+08:00,2025-03-15 00:00:00+08:00,Bear -> Consolidation,transition,Consolidation,Bear -> Consolidation,0.6,0.5570686171341728,BUY,84638.55399999999,49733.62694111921,0.5876001489949748,24.866813470559606,198934.50776447685,0.30706861713417277
2025-03-25 04:00:00+08:00,2025-03-25 00:00:00+08:00,Consolidation -> Bull,transition,Bull,Consolidation -> Bull,0.85,0.8174791214397013,BUY,88310.23200999998,50916.31073602673,0.5765618499367222,25.458155368013365,203665.24294410693,0.5674791214397013
2025-03-27 04:00:00+08:00,2025-03-27 00:00:00+08:00,Bull -> Consolidation,transition,Consolidation,Bull -> Consolidation,0.35,0.5646941098462546,SELL,86480.61282,50116.729813831334,-0.5795140457450719,25.058364906915667,200466.91925532534,0.8146941098462546
