strategy_id,stage,strategy_preset,bull_weight,consolidation_weight,bear_weight,min_regime_bars,rebalance_threshold,max_weight_step,transition_cooldown_bars,final_equity_regime,final_equity_buy_hold,excess_final_equity,cagr_regime,cagr_buy_hold,excess_cagr,total_return_regime,total_return_buy_hold,max_drawdown_regime,max_drawdown_buy_hold,sharpe_regime,sharpe_buy_hold,trade_count,annual_trade_count,transition_triggered_trade_count,total_turnover,turnover_to_initial_cash,total_fees_paid,avg_spot_weight,years,beats_buy_hold,drawdown_not_worse,risk_overlay
custom_weights_b0.75_c0.25_r0.35_m12_th0.05_step1.00_cool12,management,custom_weights,0.75,0.25,0.35,12,0.05,1.0,12,165595.66824273593,185782.11581976915,-20186.44757703322,0.14647238837811694,0.1827737823597011,-0.03630139398158416,0.6559566824273593,0.8578211581976916,-0.56951508341946,-0.7704339319608702,0.5923007629182667,0.5822801517680759,150,40.650909540898404,0,6682401.024471808,66.82401024471808,3341.200512235904,0.40789902062497013,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step0.25_cool0,management,custom_weights,0.75,0.25,0.35,12,0.1,0.25,0,155975.57212277275,185782.11581976915,-29806.543696996407,0.12802702833854673,0.1827737823597011,-0.054746754021154365,0.5597557212277275,0.8578211581976916,-0.5917231847596975,-0.7704339319608702,0.5395609932769688,0.5822801517680759,220,59.62133399331766,0,6046119.166274716,60.46119166274716,3023.0595831373585,0.4110981277725627,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step0.25_cool3,management,custom_weights,0.75,0.25,0.35,12,0.1,0.25,3,155975.57212277275,185782.11581976915,-29806.543696996407,0.12802702833854673,0.1827737823597011,-0.054746754021154365,0.5597557212277275,0.8578211581976916,-0.5917231847596975,-0.7704339319608702,0.5395609932769688,0.5822801517680759,220,59.62133399331766,0,6046119.166274716,60.46119166274716,3023.0595831373585,0.4110981277725627,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step0.25_cool6,management,custom_weights,0.75,0.25,0.35,12,0.1,0.25,6,155975.57212277275,185782.11581976915,-29806.543696996407,0.12802702833854673,0.1827737823597011,-0.054746754021154365,0.5597557212277275,0.8578211581976916,-0.5917231847596975,-0.7704339319608702,0.5395609932769688,0.5822801517680759,220,59.62133399331766,0,6046119.166274716,60.46119166274716,3023.0595831373585,0.4110981277725627,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step0.25_cool12,management,custom_weights,0.75,0.25,0.35,12,0.1,0.25,12,155975.57212277275,185782.11581976915,-29806.543696996407,0.12802702833854673,0.1827737823597011,-0.054746754021154365,0.5597557212277275,0.8578211581976916,-0.5917231847596975,-0.7704339319608702,0.5395609932769688,0.5822801517680759,220,59.62133399331766,0,6046119.166274716,60.46119166274716,3023.0595831373585,0.4110981277725627,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step0.50_cool0,management,custom_weights,0.75,0.25,0.35,12,0.1,0.5,0,162037.60519111794,185782.11581976915,-23744.510628651216,0.13974358679564403,0.1827737823597011,-0.04303019556405707,0.6203760519111794,0.8578211581976916,-0.5779904536192217,-0.7704339319608702,0.5728161972807517,0.5822801517680759,133,36.04380645959659,0,6310624.018657436,63.106240186574354,3155.3120093287184,0.4095852247192234,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step0.50_cool3,management,custom_weights,0.75,0.25,0.35,12,0.1,0.5,3,162037.60519111794,185782.11581976915,-23744.510628651216,0.13974358679564403,0.1827737823597011,-0.04303019556405707,0.6203760519111794,0.8578211581976916,-0.5779904536192217,-0.7704339319608702,0.5728161972807517,0.5822801517680759,133,36.04380645959659,0,6310624.018657436,63.106240186574354,3155.3120093287184,0.4095852247192234,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step0.50_cool6,management,custom_weights,0.75,0.25,0.35,12,0.1,0.5,6,162037.60519111794,185782.11581976915,-23744.510628651216,0.13974358679564403,0.1827737823597011,-0.04303019556405707,0.6203760519111794,0.8578211581976916,-0.5779904536192217,-0.7704339319608702,0.5728161972807517,0.5822801517680759,133,36.04380645959659,0,6310624.018657436,63.106240186574354,3155.3120093287184,0.4095852247192234,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step0.50_cool12,management,custom_weights,0.75,0.25,0.35,12,0.1,0.5,12,162037.60519111794,185782.11581976915,-23744.510628651216,0.13974358679564403,0.1827737823597011,-0.04303019556405707,0.6203760519111794,0.8578211581976916,-0.5779904536192217,-0.7704339319608702,0.5728161972807517,0.5822801517680759,133,36.04380645959659,0,6310624.018657436,63.106240186574354,3155.3120093287184,0.4095852247192234,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step1.00_cool0,management,custom_weights,0.75,0.25,0.35,12,0.1,1.0,0,161180.47839070615,185782.11581976915,-24601.637429063005,0.13810656475874872,0.1827737823597011,-0.04466721760095238,0.6118047839070615,0.8578211581976916,-0.5777296952506416,-0.7704339319608702,0.5682891779476545,0.5822801517680759,134,36.314812523202576,0,6368671.880671296,63.68671880671296,3184.335940335648,0.40825202049905707,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step1.00_cool3,management,custom_weights,0.75,0.25,0.35,12,0.1,1.0,3,161180.47839070615,185782.11581976915,-24601.637429063005,0.13810656475874872,0.1827737823597011,-0.04466721760095238,0.6118047839070615,0.8578211581976916,-0.5777296952506416,-0.7704339319608702,0.5682891779476545,0.5822801517680759,134,36.314812523202576,0,6368671.880671296,63.68671880671296,3184.335940335648,0.40825202049905707,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step1.00_cool6,management,custom_weights,0.75,0.25,0.35,12,0.1,1.0,6,161180.47839070615,185782.11581976915,-24601.637429063005,0.13810656475874872,0.1827737823597011,-0.04466721760095238,0.6118047839070615,0.8578211581976916,-0.5777296952506416,-0.7704339319608702,0.5682891779476545,0.5822801517680759,134,36.314812523202576,0,6368671.880671296,63.68671880671296,3184.335940335648,0.40825202049905707,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.10_step1.00_cool12,management,custom_weights,0.75,0.25,0.35,12,0.1,1.0,12,161180.47839070615,185782.11581976915,-24601.637429063005,0.13810656475874872,0.1827737823597011,-0.04466721760095238,0.6118047839070615,0.8578211581976916,-0.5777296952506416,-0.7704339319608702,0.5682891779476545,0.5822801517680759,134,36.314812523202576,0,6368671.880671296,63.68671880671296,3184.335940335648,0.40825202049905707,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step0.25_cool0,management,custom_weights,0.75,0.25,0.35,12,0.15,0.25,0,144709.99248077284,185782.11581976915,-41072.123338996316,0.10534047299012927,0.1827737823597011,-0.07743330936957182,0.4470999248077283,0.8578211581976916,-0.5438747450420209,-0.7704339319608702,0.4768447606679698,0.5822801517680759,161,43.63197624056429,0,4835380.377375308,48.353803773753086,2417.690188687654,0.41245873114225856,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step0.25_cool3,management,custom_weights,0.75,0.25,0.35,12,0.15,0.25,3,144709.99248077284,185782.11581976915,-41072.123338996316,0.10534047299012927,0.1827737823597011,-0.07743330936957182,0.4470999248077283,0.8578211581976916,-0.5438747450420209,-0.7704339319608702,0.4768447606679698,0.5822801517680759,161,43.63197624056429,0,4835380.377375308,48.353803773753086,2417.690188687654,0.41245873114225856,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step0.25_cool6,management,custom_weights,0.75,0.25,0.35,12,0.15,0.25,6,144709.99248077284,185782.11581976915,-41072.123338996316,0.10534047299012927,0.1827737823597011,-0.07743330936957182,0.4470999248077283,0.8578211581976916,-0.5438747450420209,-0.7704339319608702,0.4768447606679698,0.5822801517680759,161,43.63197624056429,0,4835380.377375308,48.353803773753086,2417.690188687654,0.41245873114225856,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step0.25_cool12,management,custom_weights,0.75,0.25,0.35,12,0.15,0.25,12,144709.99248077284,185782.11581976915,-41072.123338996316,0.10534047299012927,0.1827737823597011,-0.07743330936957182,0.4470999248077283,0.8578211581976916,-0.5438747450420209,-0.7704339319608702,0.4768447606679698,0.5822801517680759,161,43.63197624056429,0,4835380.377375308,48.353803773753086,2417.690188687654,0.41245873114225856,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step0.50_cool0,management,custom_weights,0.75,0.25,0.35,12,0.15,0.5,0,157085.04435300472,185782.11581976915,-28697.071466764435,0.13019590825490934,0.1827737823597011,-0.052577874104791755,0.5708504435300472,0.8578211581976916,-0.553414050193159,-0.7704339319608702,0.5477782299729356,0.5822801517680759,96,26.01658210617498,0,5721541.6653830465,57.21541665383047,2860.7708326915235,0.4101437646963758,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step0.50_cool3,management,custom_weights,0.75,0.25,0.35,12,0.15,0.5,3,157085.04435300472,185782.11581976915,-28697.071466764435,0.13019590825490934,0.1827737823597011,-0.052577874104791755,0.5708504435300472,0.8578211581976916,-0.553414050193159,-0.7704339319608702,0.5477782299729356,0.5822801517680759,96,26.01658210617498,0,5721541.6653830465,57.21541665383047,2860.7708326915235,0.4101437646963758,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step0.50_cool6,management,custom_weights,0.75,0.25,0.35,12,0.15,0.5,6,157085.04435300472,185782.11581976915,-28697.071466764435,0.13019590825490934,0.1827737823597011,-0.052577874104791755,0.5708504435300472,0.8578211581976916,-0.553414050193159,-0.7704339319608702,0.5477782299729356,0.5822801517680759,96,26.01658210617498,0,5721541.6653830465,57.21541665383047,2860.7708326915235,0.4101437646963758,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step0.50_cool12,management,custom_weights,0.75,0.25,0.35,12,0.15,0.5,12,157085.04435300472,185782.11581976915,-28697.071466764435,0.13019590825490934,0.1827737823597011,-0.052577874104791755,0.5708504435300472,0.8578211581976916,-0.553414050193159,-0.7704339319608702,0.5477782299729356,0.5822801517680759,96,26.01658210617498,0,5721541.6653830465,57.21541665383047,2860.7708326915235,0.4101437646963758,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step1.00_cool0,management,custom_weights,0.75,0.25,0.35,12,0.15,1.0,0,155027.82673341696,185782.11581976915,-30754.28908635219,0.12616537942407158,0.1827737823597011,-0.05660840293562952,0.5502782673341697,0.8578211581976916,-0.5553104385026494,-0.7704339319608702,0.5362241354441126,0.5822801517680759,95,25.74557604256899,0,5750413.800080203,57.50413800080204,2875.206900040102,0.40864330715374697,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step1.00_cool3,management,custom_weights,0.75,0.25,0.35,12,0.15,1.0,3,155027.82673341696,185782.11581976915,-30754.28908635219,0.12616537942407158,0.1827737823597011,-0.05660840293562952,0.5502782673341697,0.8578211581976916,-0.5553104385026494,-0.7704339319608702,0.5362241354441126,0.5822801517680759,95,25.74557604256899,0,5750413.800080203,57.50413800080204,2875.206900040102,0.40864330715374697,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step1.00_cool6,management,custom_weights,0.75,0.25,0.35,12,0.15,1.0,6,155027.82673341696,185782.11581976915,-30754.28908635219,0.12616537942407158,0.1827737823597011,-0.05660840293562952,0.5502782673341697,0.8578211581976916,-0.5553104385026494,-0.7704339319608702,0.5362241354441126,0.5822801517680759,95,25.74557604256899,0,5750413.800080203,57.50413800080204,2875.206900040102,0.40864330715374697,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.15_step1.00_cool12,management,custom_weights,0.75,0.25,0.35,12,0.15,1.0,12,155027.82673341696,185782.11581976915,-30754.28908635219,0.12616537942407158,0.1827737823597011,-0.05660840293562952,0.5502782673341697,0.8578211581976916,-0.5553104385026494,-0.7704339319608702,0.5362241354441126,0.5822801517680759,95,25.74557604256899,0,5750413.800080203,57.50413800080204,2875.206900040102,0.40864330715374697,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step0.25_cool0,management,custom_weights,0.75,0.25,0.35,12,0.2,0.25,0,150562.4003391982,185782.11581976915,-35219.71548057094,0.11728059814125746,0.1827737823597011,-0.06549318421844363,0.5056240033919821,0.8578211581976916,-0.5314553731784479,-0.7704339319608702,0.5167980553090966,0.5822801517680759,134,36.314812523202576,0,4198781.2098422535,41.98781209842254,2099.3906049211273,0.4087801353575312,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step0.25_cool3,management,custom_weights,0.75,0.25,0.35,12,0.2,0.25,3,150562.4003391982,185782.11581976915,-35219.71548057094,0.11728059814125746,0.1827737823597011,-0.06549318421844363,0.5056240033919821,0.8578211581976916,-0.5314553731784479,-0.7704339319608702,0.5167980553090966,0.5822801517680759,134,36.314812523202576,0,4198781.2098422535,41.98781209842254,2099.3906049211273,0.4087801353575312,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step0.25_cool6,management,custom_weights,0.75,0.25,0.35,12,0.2,0.25,6,150562.4003391982,185782.11581976915,-35219.71548057094,0.11728059814125746,0.1827737823597011,-0.06549318421844363,0.5056240033919821,0.8578211581976916,-0.5314553731784479,-0.7704339319608702,0.5167980553090966,0.5822801517680759,134,36.314812523202576,0,4198781.2098422535,41.98781209842254,2099.3906049211273,0.4087801353575312,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step0.25_cool12,management,custom_weights,0.75,0.25,0.35,12,0.2,0.25,12,150562.4003391982,185782.11581976915,-35219.71548057094,0.11728059814125746,0.1827737823597011,-0.06549318421844363,0.5056240033919821,0.8578211581976916,-0.5314553731784479,-0.7704339319608702,0.5167980553090966,0.5822801517680759,134,36.314812523202576,0,4198781.2098422535,41.98781209842254,2099.3906049211273,0.4087801353575312,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step0.50_cool0,management,custom_weights,0.75,0.25,0.35,12,0.2,0.5,0,159811.24572962275,185782.11581976915,-25970.870090146404,0.13547825816363335,0.1827737823597011,-0.04729552419606775,0.5981124572962275,0.8578211581976916,-0.545663578236034,-0.7704339319608702,0.5654297946964485,0.5822801517680759,93,25.203563915357012,0,5733918.4893063465,57.33918489306347,2866.9592446531738,0.4036611358686421,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step0.50_cool3,management,custom_weights,0.75,0.25,0.35,12,0.2,0.5,3,159811.24572962275,185782.11581976915,-25970.870090146404,0.13547825816363335,0.1827737823597011,-0.04729552419606775,0.5981124572962275,0.8578211581976916,-0.545663578236034,-0.7704339319608702,0.5654297946964485,0.5822801517680759,93,25.203563915357012,0,5733918.4893063465,57.33918489306347,2866.9592446531738,0.4036611358686421,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step0.50_cool6,management,custom_weights,0.75,0.25,0.35,12,0.2,0.5,6,159811.24572962275,185782.11581976915,-25970.870090146404,0.13547825816363335,0.1827737823597011,-0.04729552419606775,0.5981124572962275,0.8578211581976916,-0.545663578236034,-0.7704339319608702,0.5654297946964485,0.5822801517680759,93,25.203563915357012,0,5733918.4893063465,57.33918489306347,2866.9592446531738,0.4036611358686421,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step0.50_cool12,management,custom_weights,0.75,0.25,0.35,12,0.2,0.5,12,159811.24572962275,185782.11581976915,-25970.870090146404,0.13547825816363335,0.1827737823597011,-0.04729552419606775,0.5981124572962275,0.8578211581976916,-0.545663578236034,-0.7704339319608702,0.5654297946964485,0.5822801517680759,93,25.203563915357012,0,5733918.4893063465,57.33918489306347,2866.9592446531738,0.4036611358686421,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step1.00_cool0,management,custom_weights,0.75,0.25,0.35,12,0.2,1.0,0,156454.50750556815,185782.11581976915,-29327.608314201003,0.1289646623814662,0.1827737823597011,-0.0538091199782349,0.5645450750556815,0.8578211581976916,-0.5512180761162788,-0.7704339319608702,0.5464615163879358,0.5822801517680759,92,24.93255785175102,0,5776416.491891552,57.76416491891552,2888.208245945776,0.40252615582598095,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step1.00_cool3,management,custom_weights,0.75,0.25,0.35,12,0.2,1.0,3,156454.50750556815,185782.11581976915,-29327.608314201003,0.1289646623814662,0.1827737823597011,-0.0538091199782349,0.5645450750556815,0.8578211581976916,-0.5512180761162788,-0.7704339319608702,0.5464615163879358,0.5822801517680759,92,24.93255785175102,0,5776416.491891552,57.76416491891552,2888.208245945776,0.40252615582598095,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step1.00_cool6,management,custom_weights,0.75,0.25,0.35,12,0.2,1.0,6,156454.50750556815,185782.11581976915,-29327.608314201003,0.1289646623814662,0.1827737823597011,-0.0538091199782349,0.5645450750556815,0.8578211581976916,-0.5512180761162788,-0.7704339319608702,0.5464615163879358,0.5822801517680759,92,24.93255785175102,0,5776416.491891552,57.76416491891552,2888.208245945776,0.40252615582598095,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.20_step1.00_cool12,management,custom_weights,0.75,0.25,0.35,12,0.2,1.0,12,156454.50750556815,185782.11581976915,-29327.608314201003,0.1289646623814662,0.1827737823597011,-0.0538091199782349,0.5645450750556815,0.8578211581976916,-0.5512180761162788,-0.7704339319608702,0.5464615163879358,0.5822801517680759,92,24.93255785175102,0,5776416.491891552,57.76416491891552,2888.208245945776,0.40252615582598095,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step0.25_cool0,management,custom_weights,0.75,0.25,0.35,12,0.3,0.25,0,131084.15403350268,185782.11581976915,-54697.961786266475,0.07611036821006811,0.1827737823597011,-0.10666341414963298,0.31084154033502687,0.8578211581976916,-0.5498381552894047,-0.7704339319608702,0.3873105836631251,0.5822801517680759,61,16.53136987996535,0,1836725.1844643732,18.367251844643732,918.3625922321868,0.48605894842446634,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step0.25_cool3,management,custom_weights,0.75,0.25,0.35,12,0.3,0.25,3,131084.15403350268,185782.11581976915,-54697.961786266475,0.07611036821006811,0.1827737823597011,-0.10666341414963298,0.31084154033502687,0.8578211581976916,-0.5498381552894047,-0.7704339319608702,0.3873105836631251,0.5822801517680759,61,16.53136987996535,0,1836725.1844643732,18.367251844643732,918.3625922321868,0.48605894842446634,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step0.25_cool6,management,custom_weights,0.75,0.25,0.35,12,0.3,0.25,6,131084.15403350268,185782.11581976915,-54697.961786266475,0.07611036821006811,0.1827737823597011,-0.10666341414963298,0.31084154033502687,0.8578211581976916,-0.5498381552894047,-0.7704339319608702,0.3873105836631251,0.5822801517680759,61,16.53136987996535,0,1836725.1844643732,18.367251844643732,918.3625922321868,0.48605894842446634,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step0.25_cool12,management,custom_weights,0.75,0.25,0.35,12,0.3,0.25,12,131084.15403350268,185782.11581976915,-54697.961786266475,0.07611036821006811,0.1827737823597011,-0.10666341414963298,0.31084154033502687,0.8578211581976916,-0.5498381552894047,-0.7704339319608702,0.3873105836631251,0.5822801517680759,61,16.53136987996535,0,1836725.1844643732,18.367251844643732,918.3625922321868,0.48605894842446634,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step0.50_cool0,management,custom_weights,0.75,0.25,0.35,12,0.3,0.5,0,147920.69932334204,185782.11581976915,-37861.41649642712,0.11193365896188001,0.1827737823597011,-0.07084012339782109,0.4792069932334204,0.8578211581976916,-0.5456635782360343,-0.7704339319608702,0.5023846676259289,0.5822801517680759,88,23.848533597327066,0,5070893.978163945,50.708939781639444,2535.446989081972,0.403786694589038,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step0.50_cool3,management,custom_weights,0.75,0.25,0.35,12,0.3,0.5,3,147920.69932334204,185782.11581976915,-37861.41649642712,0.11193365896188001,0.1827737823597011,-0.07084012339782109,0.4792069932334204,0.8578211581976916,-0.5456635782360343,-0.7704339319608702,0.5023846676259289,0.5822801517680759,88,23.848533597327066,0,5070893.978163945,50.708939781639444,2535.446989081972,0.403786694589038,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step0.50_cool6,management,custom_weights,0.75,0.25,0.35,12,0.3,0.5,6,147920.69932334204,185782.11581976915,-37861.41649642712,0.11193365896188001,0.1827737823597011,-0.07084012339782109,0.4792069932334204,0.8578211581976916,-0.5456635782360343,-0.7704339319608702,0.5023846676259289,0.5822801517680759,88,23.848533597327066,0,5070893.978163945,50.708939781639444,2535.446989081972,0.403786694589038,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step0.50_cool12,management,custom_weights,0.75,0.25,0.35,12,0.3,0.5,12,147920.69932334204,185782.11581976915,-37861.41649642712,0.11193365896188001,0.1827737823597011,-0.07084012339782109,0.4792069932334204,0.8578211581976916,-0.5456635782360343,-0.7704339319608702,0.5023846676259289,0.5822801517680759,88,23.848533597327066,0,5070893.978163945,50.708939781639444,2535.446989081972,0.403786694589038,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step1.00_cool0,management,custom_weights,0.75,0.25,0.35,12,0.3,1.0,0,156454.50750556815,185782.11581976915,-29327.608314201003,0.1289646623814662,0.1827737823597011,-0.0538091199782349,0.5645450750556815,0.8578211581976916,-0.5512180761162788,-0.7704339319608702,0.5464615163879358,0.5822801517680759,92,24.93255785175102,0,5776416.491891552,57.76416491891552,2888.208245945776,0.40252615582598095,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step1.00_cool3,management,custom_weights,0.75,0.25,0.35,12,0.3,1.0,3,156454.50750556815,185782.11581976915,-29327.608314201003,0.1289646623814662,0.1827737823597011,-0.0538091199782349,0.5645450750556815,0.8578211581976916,-0.5512180761162788,-0.7704339319608702,0.5464615163879358,0.5822801517680759,92,24.93255785175102,0,5776416.491891552,57.76416491891552,2888.208245945776,0.40252615582598095,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step1.00_cool6,management,custom_weights,0.75,0.25,0.35,12,0.3,1.0,6,156454.50750556815,185782.11581976915,-29327.608314201003,0.1289646623814662,0.1827737823597011,-0.0538091199782349,0.5645450750556815,0.8578211581976916,-0.5512180761162788,-0.7704339319608702,0.5464615163879358,0.5822801517680759,92,24.93255785175102,0,5776416.491891552,57.76416491891552,2888.208245945776,0.40252615582598095,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m12_th0.30_step1.00_cool12,management,custom_weights,0.75,0.25,0.35,12,0.3,1.0,12,156454.50750556815,185782.11581976915,-29327.608314201003,0.1289646623814662,0.1827737823597011,-0.0538091199782349,0.5645450750556815,0.8578211581976916,-0.5512180761162788,-0.7704339319608702,0.5464615163879358,0.5822801517680759,92,24.93255785175102,0,5776416.491891552,57.76416491891552,2888.208245945776,0.40252615582598095,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.35_m18_th0.05_step0.25_cool0,management,custom_weights,0.75,0.25,0.35,18,0.05,0.25,0,209248.81573144905,185782.11581976915,23466.699911679898,0.22152291855410033,0.1827737823597011,0.038749136194399236,1.0924881573144907,0.8578211581976916,-0.44832049845028266,-0.7704339319608702,0.7911298949570389,0.5822801517680759,168,45.529018685806214,0,5365498.539538624,53.65498539538624,2682.749269769312,0.4139985488796887,3.689954337899543,True,True,False
custom_weights_b0.75_c0.25_r0.35_m18_th0.05_step0.25_cool3,management,custom_weights,0.75,0.25,0.35,18,0.05,0.25,3,209248.81573144905,185782.11581976915,23466.699911679898,0.22152291855410033,0.1827737823597011,0.038749136194399236,1.0924881573144907,0.8578211581976916,-0.44832049845028266,-0.7704339319608702,0.7911298949570389,0.5822801517680759,168,45.529018685806214,0,5365498.539538624,53.65498539538624,2682.749269769312,0.4139985488796887,3.689954337899543,True,True,False
custom_weights_b0.75_c0.25_r0.35_m18_th0.05_step0.25_cool6,management,custom_weights,0.75,0.25,0.35,18,0.05,0.25,6,209248.81573144905,185782.11581976915,23466.699911679898,0.22152291855410033,0.1827737823597011,0.038749136194399236,1.0924881573144907,0.8578211581976916,-0.44832049845028266,-0.7704339319608702,0.7911298949570389,0.5822801517680759,168,45.529018685806214,0,5365498.539538624,53.65498539538624,2682.749269769312,0.4139985488796887,3.689954337899543,True,True,False
custom_weights_b0.75_c0.25_r0.35_m18_th0.05_step0.25_cool12,management,custom_weights,0.75,0.25,0.35,18,0.05,0.25,12,209248.81573144905,185782.11581976915,23466.699911679898,0.22152291855410033,0.1827737823597011,0.038749136194399236,1.0924881573144907,0.8578211581976916,-0.44832049845028266,-0.7704339319608702,0.7911298949570389,0.5822801517680759,168,45.529018685806214,0,5365498.539538624,53.65498539538624,2682.749269769312,0.4139985488796887,3.689954337899543,True,True,False
custom_weights_b0.75_c0.25_r0.35_m18_th0.05_step0.50_cool0,management,custom_weights,0.75,0.25,0.35,18,0.05,0.5,0,211425.22092569916,185782.11581976915,25643.105105930008,0.22495310405517688,0.1827737823597011,0.04217932169547578,1.1142522092569918,0.8578211581976916,-0.4495814569578922,-0.7704339319608702,0.7994997306065569,0.5822801517680759,105,28.455636678628885,0,5322145.579281708,53.22145579281708,2661.0727896408544,0.41377001156427196,3.689954337899543,True,True,False
custom_weights_b0.75_c0.25_r0.35_m18_th0.05_step0.50_cool3,management,custom_weights,0.75,0.25,0.35,18,0.05,0.5,3,211425.22092569916,185782.11581976915,25643.105105930008,0.22495310405517688,0.1827737823597011,0.04217932169547578,1.1142522092569918,0.8578211581976916,-0.4495814569578922,-0.7704339319608702,0.7994997306065569,0.5822801517680759,105,28.455636678628885,0,5322145.579281708,53.22145579281708,2661.0727896408544,0.41377001156427196,3.689954337899543,True,True,False
custom_weights_b0.75_c0.25_r0.35_m18_th0.05_step0.50_cool6,management,custom_weights,0.75,0.25,0.35,18,0.05,0.5,6,211425.22092569916,185782.11581976915,25643.105105930008,0.22495310405517688,0.1827737823597011,0.04217932169547578,1.1142522092569918,0.8578211581976916,-0.4495814569578922,-0.7704339319608702,0.7994997306065569,0.5822801517680759,105,28.455636678628885,0,5322145.579281708,53.22145579281708,2661.0727896408544,0.41377001156427196,3.689954337899543,True,True,False
custom_weights_b0.75_c0.25_r0.35_m18_th0.05_step0.50_cool12,management,custom_weights,0.75,0.25,0.35,18,0.05,0.5,12,211425.22092569916,185782.11581976915,25643.105105930008,0.22495310405517688,0.1827737823597011,0.04217932169547578,1.1142522092569918,0.8578211581976916,-0.4495814569578922,-0.7704339319608702,0.7994997306065569,0.5822801517680759,105,28.455636678628885,0,5322145.579281708,53.22145579281708,2661.0727896408544,0.41377001156427196,3.689954337899543,True,True,False
